"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"31","fbt_reclaim_strict","11","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_reclaim_strict.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\031_fbt_reclaim_strict_older_2015_2018_m1.ini","fbt_reclaim_strict_older_2015_2018_m1","profiles\fbt_reclaim_strict.set","02A0638E58DBFBEA22B214589C3814A8057A818B8EF80E3E228D34AA3EF0FE12","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim_strict_older_2015_2018_m1.htm","10000","1460","3.9973","-17.49","9982.51","-0.17","-0.04","-0.04","0.87","-0.73","-5","41.67","24","6","64.79","0.65","58.13","64.79","-0.27","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"32","fbt_reclaim_strict","11","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_reclaim_strict.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\032_fbt_reclaim_strict_discovery_2019_2020_m1.ini","fbt_reclaim_strict_discovery_2019_2020_m1","profiles\fbt_reclaim_strict.set","02A0638E58DBFBEA22B214589C3814A8057A818B8EF80E3E228D34AA3EF0FE12","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim_strict_discovery_2019_2020_m1.htm","10000","730","1.9986","-22.86","9977.14","-0.23","-0.11","-0.11","0.82","-0.99","-5","39.13","23","6","72.53","0.72","72.28","72.53","-0.32","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"33","fbt_reclaim_strict","11","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_reclaim_strict.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\033_fbt_reclaim_strict_continuous_2015_2020_m1.ini","fbt_reclaim_strict_continuous_2015_2020_m1","profiles\fbt_reclaim_strict.set","02A0638E58DBFBEA22B214589C3814A8057A818B8EF80E3E228D34AA3EF0FE12","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_reclaim_strict_continuous_2015_2020_m1.htm","10000","2191","5.9986","-40.35","9959.65","-0.4","-0.07","-0.07","0.84","-0.86","-5","40.43","47","6","72.53","0.72","72.28","72.53","-0.56","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"34","fbt_break_volume","12","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_break_volume.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\034_fbt_break_volume_older_2015_2018_m1.ini","fbt_break_volume_older_2015_2018_m1","profiles\fbt_break_volume.set","B55B6EBBE9F3B90D3D40355BFAF8F1E22FCDC185577A8A37D6945BBF946FE8C2","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_break_volume_older_2015_2018_m1.htm","10000","1460","3.9973","-31.42","9968.58","-0.31","-0.08","-0.08","0.72","-1.65","-5","36.84","19","6","63.69","0.64","55.53","63.69","-0.49","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"35","fbt_break_volume","12","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_break_volume.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\035_fbt_break_volume_discovery_2019_2020_m1.ini","fbt_break_volume_discovery_2019_2020_m1","profiles\fbt_break_volume.set","B55B6EBBE9F3B90D3D40355BFAF8F1E22FCDC185577A8A37D6945BBF946FE8C2","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_break_volume_discovery_2019_2020_m1.htm","10000","730","1.9986","-9.83","9990.17","-0.1","-0.05","-0.05","0.86","-0.7","-2.46","42.86","14","3","34.22","0.34","27.05","34.22","-0.29","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"36","fbt_break_volume","12","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_break_volume.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\036_fbt_break_volume_continuous_2015_2020_m1.ini","fbt_break_volume_continuous_2015_2020_m1","profiles\fbt_break_volume.set","B55B6EBBE9F3B90D3D40355BFAF8F1E22FCDC185577A8A37D6945BBF946FE8C2","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_break_volume_continuous_2015_2020_m1.htm","10000","2191","5.9986","-42.09","9957.91","-0.42","-0.07","-0.07","0.77","-1.32","-5","37.5","32","6","80.46","0.8","73.5","80.46","-0.52","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"37","fbt_both_volume","13","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_both_volume.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\037_fbt_both_volume_older_2015_2018_m1.ini","fbt_both_volume_older_2015_2018_m1","profiles\fbt_both_volume.set","DA91B65991098B62923B2A93965526BAA55849F83042DB9AC2D1E87C5FCBDBA5","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_both_volume_older_2015_2018_m1.htm","10000","1460","3.9973","-1.25","9998.75","-0.01","0","0","0.98","-0.09","-0.26","42.86","14","4","45.09","0.45","36.93","45.09","-0.03","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"38","fbt_both_volume","13","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_both_volume.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\038_fbt_both_volume_discovery_2019_2020_m1.ini","fbt_both_volume_discovery_2019_2020_m1","profiles\fbt_both_volume.set","DA91B65991098B62923B2A93965526BAA55849F83042DB9AC2D1E87C5FCBDBA5","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_both_volume_discovery_2019_2020_m1.htm","10000","730","1.9986","11.19","10011.19","0.11","0.06","0.06","1.29","1.24","1.31","55.56","9","1","17.07","0.17","10","17.07","0.66","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"39","fbt_both_volume","13","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_both_volume.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\039_fbt_both_volume_continuous_2015_2020_m1.ini","fbt_both_volume_continuous_2015_2020_m1","profiles\fbt_both_volume.set","DA91B65991098B62923B2A93965526BAA55849F83042DB9AC2D1E87C5FCBDBA5","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_both_volume_continuous_2015_2020_m1.htm","10000","2191","5.9986","9.94","10009.94","0.1","0.02","0.02","1.09","0.43","2.8","47.83","23","4","45.09","0.45","36.93","45.09","0.22","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"40","fbt_adx22","14","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx22.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\040_fbt_adx22_older_2015_2018_m1.ini","fbt_adx22_older_2015_2018_m1","profiles\fbt_adx22.set","1E14D9242B53249F49EB00EB1ECAF31BFF08F5A4EF541612B561AEEB2BAEF82F","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_adx22_older_2015_2018_m1.htm","10000","1460","3.9973","-10.08","9989.92","-0.1","-0.03","-0.03","0.9","-0.5","-2.82","45","20","5","54.34","0.54","46.18","54.34","-0.19","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"41","fbt_adx22","14","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx22.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\041_fbt_adx22_discovery_2019_2020_m1.ini","fbt_adx22_discovery_2019_2020_m1","profiles\fbt_adx22.set","1E14D9242B53249F49EB00EB1ECAF31BFF08F5A4EF541612B561AEEB2BAEF82F","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_adx22_discovery_2019_2020_m1.htm","10000","730","1.9986","-35.78","9964.22","-0.36","-0.18","-0.18","0.61","-2.1","-5","35.29","17","5","64.3","0.64","64.05","64.3","-0.56","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"42","fbt_adx22","14","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx22.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\042_fbt_adx22_continuous_2015_2020_m1.ini","fbt_adx22_continuous_2015_2020_m1","profiles\fbt_adx22.set","1E14D9242B53249F49EB00EB1ECAF31BFF08F5A4EF541612B561AEEB2BAEF82F","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_adx22_continuous_2015_2020_m1.htm","10000","2191","5.9986","-46.7","9953.3","-0.47","-0.08","-0.08","0.76","-1.3","-5","38.89","36","5","64.3","0.64","64.05","64.3","-0.73","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"43","fbt_adx30","15","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx30.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\043_fbt_adx30_older_2015_2018_m1.ini","fbt_adx30_older_2015_2018_m1","profiles\fbt_adx30.set","CAFF03D79022C76E3E3A8324EE72D35B63B1A993943B9886D1D138953C9A0BAB","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_adx30_older_2015_2018_m1.htm","10000","1460","3.9973","-65.04","9934.96","-0.65","-0.16","-0.16","0.73","-1.55","-5","38.1","42","5","103.84","1.04","99.02","103.84","-0.63","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"44","fbt_adx30","15","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx30.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\044_fbt_adx30_discovery_2019_2020_m1.ini","fbt_adx30_discovery_2019_2020_m1","profiles\fbt_adx30.set","CAFF03D79022C76E3E3A8324EE72D35B63B1A993943B9886D1D138953C9A0BAB","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_adx30_discovery_2019_2020_m1.htm","10000","730","1.9986","-34.75","9965.25","-0.35","-0.17","-0.17","0.79","-1.16","-5","36.67","30","6","68.11","0.68","67.79","68.11","-0.51","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"45","fbt_adx30","15","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_adx30.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\045_fbt_adx30_continuous_2015_2020_m1.ini","fbt_adx30_continuous_2015_2020_m1","profiles\fbt_adx30.set","CAFF03D79022C76E3E3A8324EE72D35B63B1A993943B9886D1D138953C9A0BAB","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_adx30_continuous_2015_2020_m1.htm","10000","2191","5.9986","-99.79","9900.21","-1","-0.17","-0.17","0.76","-1.39","-5","37.5","72","6","128.52","1.28","125.6","128.52","-0.78","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"46","fbt_fixed_r15","16","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_fixed_r15.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\046_fbt_fixed_r15_older_2015_2018_m1.ini","fbt_fixed_r15_older_2015_2018_m1","profiles\fbt_fixed_r15.set","8C4092DD694B215BB4A3C0E22C16206750571C252D63219976E84F8EAD265BEC","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_fixed_r15_older_2015_2018_m1.htm","10000","1460","3.9973","-105.34","9894.66","-1.05","-0.26","-0.26","0.81","-0.99","-5","40.57","106","6","143.75","1.44","130.13","143.75","-0.73","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"47","fbt_fixed_r15","16","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_fixed_r15.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\047_fbt_fixed_r15_discovery_2019_2020_m1.ini","fbt_fixed_r15_discovery_2019_2020_m1","profiles\fbt_fixed_r15.set","8C4092DD694B215BB4A3C0E22C16206750571C252D63219976E84F8EAD265BEC","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_fixed_r15_discovery_2019_2020_m1.htm","10000","730","1.9986","27.87","10027.87","0.28","0.14","0.14","1.08","0.35","2.11","48.1","79","12","158.44","1.56","151.4","158.44","0.18","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"48","fbt_fixed_r15","16","independent_m15_failed_breakout_trap","1","discovery_model1","fbt_fixed_r15.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\048_fbt_fixed_r15_continuous_2015_2020_m1.ini","fbt_fixed_r15_continuous_2015_2020_m1","profiles\fbt_fixed_r15.set","8C4092DD694B215BB4A3C0E22C16206750571C252D63219976E84F8EAD265BEC","Discovery only through 2020: both disjoint eras must be profitable; continuous PF at least 1.20; at least 60 continuous trades; DD at or below 5%; and nearby box, timing, reclaim, regime, and payoff shapes must support the result before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\fbt_fixed_r15_continuous_2015_2020_m1.htm","10000","2191","5.9986","-75.51","9924.49","-0.76","-0.13","-0.13","0.92","-0.41","-2.39","43.78","185","12","156.38","1.56","144.32","156.38","-0.48","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
